Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD106588,2024-11-01,2024-11-07,Standard Class,CUST1958,Customer 3820,Home Office,USA,Miami,Florida,95733,South,PROD872,Technology,Accessories,Accessories Model 851,2281.17,3,0.0,782.3
ORD106589,2025-12-16,2025-12-20,Second Class,CUST1018,Customer 2137,Corporate,USA,Houston,Texas,92254,South,PROD495,Technology,Phones,Phones Model 279,2883.36,5,0.15,413.26
ORD106590,2024-09-04,2024-09-11,First Class,CUST3747,Customer 169,Consumer,USA,Chicago,Illinois,70663,Central,PROD380,Furniture,Bookcases,Bookcases Model 720,399.42,3,0.1,46.6
ORD106591,2024-10-02,2024-10-03,First Class,CUST1074,Customer 2141,Consumer,USA,Chicago,Illinois,99074,Central,PROD831,Furniture,Bookcases,Bookcases Model 508,846.48,7,0.1,89.97
ORD106592,2025-07-28,2025-08-04,Same Day,CUST2287,Customer 418,Corporate,USA,Miami,Florida,85385,South,PROD313,Office Supplies,Storage,Storage Model 672,10072.3,8,0.05,1740.35
ORD106593,2025-04-08,2025-04-09,First Class,CUST4114,Customer 1556,Corporate,USA,Miami,Florida,69179,South,PROD192,Furniture,Tables,Tables Model 751,1471.71,3,0.3,26.56
ORD106594,2025-04-09,2025-04-16,Same Day,CUST1730,Customer 2335,Home Office,USA,Chicago,Illinois,40405,Central,PROD102,Technology,Accessories,Accessories Model 500,7709.85,8,0.3,-384.92
ORD106595,2024-07-13,2024-07-18,Second Class,CUST3371,Customer 1729,Consumer,USA,Philadelphia,Pennsylvania,59072,East,PROD420,Technology,Copiers,Copiers Model 874,8355.57,9,0.0,461.58
ORD106596,2024-01-16,2024-01-22,Second Class,CUST1546,Customer 275,Consumer,USA,Los Angeles,California,93052,West,PROD371,Office Supplies,Storage,Storage Model 916,8722.0,8,0.2,2157.65
ORD106597,2025-11-02,2025-11-08,First Class,CUST2384,Customer 2329,Corporate,USA,Dallas,Texas,76340,South,PROD313,Office Supplies,Binders,Binders Model 875,6957.01,7,0.0,1144.22
ORD106598,2024-10-29,2024-11-04,First Class,CUST2063,Customer 2849,Consumer,USA,Boston,Massachusetts,29142,East,PROD622,Office Supplies,Binders,Binders Model 696,2845.6,4,0.2,15.03
ORD106599,2025-03-11,2025-03-12,Standard Class,CUST4689,Customer 3686,Home Office,USA,Detroit,Michigan,67692,Central,PROD222,Furniture,Bookcases,Bookcases Model 932,2605.27,5,0.15,94.53
ORD106600,2024-03-11,2024-03-15,Same Day,CUST3987,Customer 633,Home Office,USA,Seattle,Washington,26959,West,PROD832,Office Supplies,Binders,Binders Model 942,11213.88,9,0.05,2325.12
ORD106601,2025-11-09,2025-11-15,Same Day,CUST3265,Customer 2926,Consumer,USA,Houston,Texas,52801,South,PROD546,Office Supplies,Paper,Paper Model 168,1862.81,7,0.15,265.19
ORD106602,2025-03-13,2025-03-18,Second Class,CUST1845,Customer 915,Home Office,USA,Boston,Massachusetts,38731,East,PROD848,Furniture,Chairs,Chairs Model 882,7577.76,8,0.3,421.69
ORD106603,2025-05-25,2025-05-29,Second Class,CUST4333,Customer 1795,Home Office,USA,Los Angeles,California,80422,West,PROD666,Furniture,Tables,Tables Model 705,3602.21,7,0.3,153.17
ORD106604,2024-10-12,2024-10-17,First Class,CUST1481,Customer 1510,Home Office,USA,New York,New York,89808,East,PROD486,Technology,Copiers,Copiers Model 708,3414.36,5,0.3,286.73
ORD106605,2024-07-18,2024-07-24,Second Class,CUST3389,Customer 2325,Consumer,USA,New York,New York,34582,East,PROD256,Furniture,Chairs,Chairs Model 442,839.67,2,0.05,116.17
ORD106606,2024-12-18,2024-12-19,First Class,CUST4905,Customer 2067,Home Office,USA,San Francisco,California,53318,West,PROD888,Furniture,Tables,Tables Model 784,6010.96,5,0.05,1387.17
ORD106607,2025-12-17,2025-12-21,Same Day,CUST2440,Customer 231,Corporate,USA,San Francisco,California,66935,West,PROD944,Office Supplies,Storage,Storage Model 771,399.89,4,0.1,38.51
ORD106608,2025-07-03,2025-07-04,Same Day,CUST2603,Customer 825,Home Office,USA,Seattle,Washington,20758,West,PROD465,Furniture,Bookcases,Bookcases Model 262,3076.08,9,0.05,473.33
ORD106609,2024-06-21,2024-06-28,Standard Class,CUST4587,Customer 787,Corporate,USA,Chicago,Illinois,63801,Central,PROD806,Office Supplies,Paper,Paper Model 488,2655.57,7,0.15,744.57
ORD106610,2024-12-22,2024-12-23,Standard Class,CUST2046,Customer 3837,Corporate,USA,Philadelphia,Pennsylvania,91589,East,PROD522,Office Supplies,Paper,Paper Model 987,4187.83,7,0.2,605.25
ORD106611,2025-02-20,2025-02-21,Same Day,CUST3643,Customer 2279,Consumer,USA,San Francisco,California,84577,West,PROD515,Furniture,Tables,Tables Model 674,9114.32,8,0.2,1411.77
ORD106612,2025-05-14,2025-05-20,Same Day,CUST3695,Customer 2228,Consumer,USA,Philadelphia,Pennsylvania,25159,East,PROD457,Furniture,Bookcases,Bookcases Model 505,1538.24,2,0.0,474.69
ORD106613,2024-08-21,2024-08-24,Same Day,CUST4575,Customer 434,Corporate,USA,Miami,Florida,96292,South,PROD216,Technology,Accessories,Accessories Model 839,2268.7,9,0.0,737.09
ORD106614,2024-07-03,2024-07-10,Same Day,CUST1020,Customer 394,Home Office,USA,Philadelphia,Pennsylvania,40187,East,PROD468,Furniture,Tables,Tables Model 911,4077.3,4,0.0,747.86
ORD106615,2024-03-04,2024-03-05,First Class,CUST2497,Customer 35,Corporate,USA,Minneapolis,Minnesota,57121,Central,PROD671,Office Supplies,Binders,Binders Model 105,8755.43,8,0.0,1852.68
ORD106616,2024-07-02,2024-07-06,Same Day,CUST2786,Customer 1623,Corporate,USA,Dallas,Texas,18942,South,PROD435,Technology,Accessories,Accessories Model 993,10679.46,8,0.1,1125.45
ORD106617,2025-04-14,2025-04-21,First Class,CUST2420,Customer 2606,Consumer,USA,Dallas,Texas,70568,South,PROD372,Furniture,Bookcases,Bookcases Model 784,9337.04,10,0.0,2805.58
ORD106618,2024-02-15,2024-02-22,Standard Class,CUST3427,Customer 1353,Corporate,USA,Seattle,Washington,36909,West,PROD788,Technology,Copiers,Copiers Model 917,1674.0,2,0.2,76.67
ORD106619,2025-05-20,2025-05-27,First Class,CUST4486,Customer 365,Corporate,USA,Dallas,Texas,21288,South,PROD766,Technology,Accessories,Accessories Model 512,3747.85,4,0.05,1024.63
ORD106620,2024-03-28,2024-04-03,Second Class,CUST2676,Customer 3021,Corporate,USA,Chicago,Illinois,36314,Central,PROD811,Office Supplies,Paper,Paper Model 772,11556.45,10,0.15,3163.17
ORD106621,2025-09-11,2025-09-18,Second Class,CUST1599,Customer 1916,Home Office,USA,Minneapolis,Minnesota,26457,Central,PROD551,Furniture,Chairs,Chairs Model 813,4945.0,10,0.15,28.72
ORD106622,2025-03-26,2025-03-31,Standard Class,CUST2743,Customer 3957,Home Office,USA,Houston,Texas,87637,South,PROD852,Office Supplies,Storage,Storage Model 511,3816.78,3,0.0,567.51
ORD106623,2025-03-19,2025-03-24,First Class,CUST1550,Customer 3827,Consumer,USA,Dallas,Texas,68436,South,PROD130,Furniture,Chairs,Chairs Model 111,2172.77,9,0.15,270.79
ORD106624,2024-12-19,2024-12-23,Same Day,CUST1665,Customer 259,Home Office,USA,New York,New York,95976,East,PROD124,Technology,Copiers,Copiers Model 641,6330.29,10,0.1,1524.19
ORD106625,2025-02-23,2025-02-25,Same Day,CUST3268,Customer 2745,Home Office,USA,Philadelphia,Pennsylvania,66119,East,PROD151,Office Supplies,Binders,Binders Model 362,1913.63,7,0.0,424.93
ORD106626,2024-12-24,2024-12-31,Same Day,CUST4603,Customer 3390,Consumer,USA,Houston,Texas,66817,South,PROD219,Technology,Copiers,Copiers Model 673,11509.98,10,0.2,2565.38
ORD106627,2024-11-11,2024-11-13,Same Day,CUST3105,Customer 2112,Consumer,USA,Houston,Texas,96487,South,PROD920,Office Supplies,Storage,Storage Model 424,7708.27,9,0.3,-133.69
ORD106628,2024-11-24,2024-11-26,First Class,CUST2825,Customer 1469,Home Office,USA,Boston,Massachusetts,65478,East,PROD711,Furniture,Chairs,Chairs Model 136,5238.8,9,0.3,1127.87
ORD106629,2025-06-26,2025-07-02,Standard Class,CUST3598,Customer 3953,Home Office,USA,Minneapolis,Minnesota,43569,Central,PROD643,Technology,Phones,Phones Model 590,3601.57,4,0.2,215.99
ORD106630,2024-12-15,2024-12-19,First Class,CUST3998,Customer 836,Home Office,USA,San Francisco,California,44173,West,PROD512,Furniture,Tables,Tables Model 304,5668.41,8,0.0,1488.55
ORD106631,2025-01-07,2025-01-14,Standard Class,CUST3629,Customer 3849,Consumer,USA,Houston,Texas,87358,South,PROD667,Furniture,Tables,Tables Model 243,3716.37,3,0.0,903.49
ORD106632,2025-10-28,2025-11-04,Second Class,CUST4036,Customer 2747,Corporate,USA,Houston,Texas,91209,South,PROD485,Office Supplies,Storage,Storage Model 905,342.04,3,0.2,30.22
ORD106633,2024-09-28,2024-10-01,Second Class,CUST1253,Customer 2707,Corporate,USA,Detroit,Michigan,92424,Central,PROD339,Furniture,Chairs,Chairs Model 971,218.35,1,0.0,26.2
ORD106634,2024-01-07,2024-01-10,Second Class,CUST3029,Customer 2021,Home Office,USA,New York,New York,85536,East,PROD820,Technology,Phones,Phones Model 646,11398.01,8,0.0,2392.82
ORD106635,2024-10-22,2024-10-23,Same Day,CUST2122,Customer 2860,Home Office,USA,Houston,Texas,74043,South,PROD998,Technology,Accessories,Accessories Model 579,4669.25,6,0.05,574.45
ORD106636,2024-08-13,2024-08-19,First Class,CUST3290,Customer 472,Home Office,USA,Minneapolis,Minnesota,52601,Central,PROD992,Technology,Accessories,Accessories Model 115,10582.29,10,0.2,357.07
ORD106637,2024-07-31,2024-08-06,First Class,CUST2096,Customer 341,Home Office,USA,New York,New York,76396,East,PROD685,Furniture,Tables,Tables Model 314,7333.84,10,0.3,799.3
ORD106638,2025-08-28,2025-08-31,First Class,CUST1689,Customer 959,Corporate,USA,Los Angeles,California,65183,West,PROD276,Technology,Copiers,Copiers Model 516,3085.66,10,0.2,611.55
ORD106639,2025-04-11,2025-04-17,Second Class,CUST3034,Customer 2853,Consumer,USA,Houston,Texas,35555,South,PROD966,Office Supplies,Storage,Storage Model 641,11942.24,8,0.0,4006.82
ORD106640,2025-09-11,2025-09-13,Standard Class,CUST4283,Customer 3813,Corporate,USA,Chicago,Illinois,50443,Central,PROD672,Office Supplies,Binders,Binders Model 560,1302.69,2,0.15,350.42
ORD106641,2025-01-22,2025-01-23,First Class,CUST4671,Customer 1165,Home Office,USA,Dallas,Texas,14001,South,PROD739,Office Supplies,Storage,Storage Model 238,1932.02,4,0.05,330.27
ORD106642,2024-02-05,2024-02-10,Standard Class,CUST1636,Customer 1402,Home Office,USA,Miami,Florida,40827,South,PROD476,Furniture,Bookcases,Bookcases Model 247,192.63,3,0.2,28.06
ORD106643,2025-08-18,2025-08-22,Same Day,CUST3209,Customer 2037,Home Office,USA,San Francisco,California,33137,West,PROD543,Technology,Accessories,Accessories Model 625,927.78,8,0.3,7.63
ORD106644,2024-08-30,2024-08-31,First Class,CUST4663,Customer 1209,Consumer,USA,Dallas,Texas,95523,South,PROD940,Office Supplies,Paper,Paper Model 409,935.07,1,0.1,154.84
ORD106645,2024-10-22,2024-10-27,Standard Class,CUST4925,Customer 1447,Consumer,USA,San Francisco,California,42343,West,PROD204,Office Supplies,Paper,Paper Model 766,1445.11,6,0.05,142.11
ORD106646,2024-06-24,2024-06-27,First Class,CUST4215,Customer 1404,Home Office,USA,Dallas,Texas,97490,South,PROD294,Furniture,Tables,Tables Model 651,10733.32,9,0.05,1690.03
ORD106647,2025-09-30,2025-10-03,Same Day,CUST4502,Customer 1611,Corporate,USA,Houston,Texas,62305,South,PROD124,Furniture,Tables,Tables Model 277,6264.13,10,0.1,1326.31
ORD106648,2024-11-21,2024-11-27,First Class,CUST3154,Customer 2105,Consumer,USA,Dallas,Texas,39325,South,PROD588,Furniture,Chairs,Chairs Model 268,552.78,2,0.1,131.4
ORD106649,2024-12-25,2025-01-01,Standard Class,CUST2499,Customer 1645,Home Office,USA,Boston,Massachusetts,28111,East,PROD670,Technology,Copiers,Copiers Model 500,3074.61,8,0.2,-21.19
ORD106650,2025-01-10,2025-01-13,First Class,CUST1577,Customer 652,Home Office,USA,Boston,Massachusetts,80982,East,PROD346,Office Supplies,Storage,Storage Model 970,4895.43,6,0.05,698.51
ORD106651,2025-06-29,2025-06-30,Same Day,CUST1648,Customer 2032,Corporate,USA,San Francisco,California,97544,West,PROD457,Office Supplies,Storage,Storage Model 882,2006.24,3,0.3,-127.87
ORD106652,2025-08-07,2025-08-11,Second Class,CUST4150,Customer 940,Corporate,USA,San Francisco,California,48418,West,PROD205,Technology,Copiers,Copiers Model 804,4652.03,4,0.2,101.22
ORD106653,2024-04-29,2024-04-30,Same Day,CUST2941,Customer 826,Corporate,USA,Philadelphia,Pennsylvania,44274,East,PROD782,Furniture,Chairs,Chairs Model 940,1631.67,2,0.05,467.3
ORD106654,2024-11-08,2024-11-10,Second Class,CUST3176,Customer 2505,Home Office,USA,Detroit,Michigan,40705,Central,PROD757,Furniture,Bookcases,Bookcases Model 373,837.58,3,0.0,125.32
ORD106655,2025-05-14,2025-05-20,Standard Class,CUST2555,Customer 2607,Consumer,USA,Detroit,Michigan,12791,Central,PROD714,Technology,Accessories,Accessories Model 913,1474.17,4,0.15,40.73
ORD106656,2025-10-25,2025-10-28,Second Class,CUST4529,Customer 3514,Consumer,USA,Los Angeles,California,17039,West,PROD364,Office Supplies,Paper,Paper Model 461,1518.51,2,0.1,169.07
ORD106657,2024-04-08,2024-04-09,Same Day,CUST2115,Customer 3276,Consumer,USA,Philadelphia,Pennsylvania,31982,East,PROD362,Office Supplies,Binders,Binders Model 700,3683.29,5,0.15,194.07
ORD106658,2024-05-23,2024-05-28,Standard Class,CUST3420,Customer 1843,Corporate,USA,Dallas,Texas,29029,South,PROD538,Technology,Copiers,Copiers Model 731,2140.91,2,0.2,14.76
ORD106659,2025-11-01,2025-11-05,Same Day,CUST1066,Customer 956,Home Office,USA,Houston,Texas,10793,South,PROD681,Furniture,Chairs,Chairs Model 129,1241.61,8,0.3,215.5
ORD106660,2024-02-27,2024-02-29,Same Day,CUST4314,Customer 855,Consumer,USA,New York,New York,39454,East,PROD827,Furniture,Tables,Tables Model 371,2341.67,2,0.2,-7.1
ORD106661,2025-06-13,2025-06-19,Same Day,CUST4193,Customer 2590,Consumer,USA,Minneapolis,Minnesota,73063,Central,PROD969,Furniture,Chairs,Chairs Model 182,3469.82,10,0.0,324.7
ORD106662,2025-09-30,2025-10-06,Standard Class,CUST2494,Customer 3716,Home Office,USA,Dallas,Texas,40506,South,PROD288,Furniture,Tables,Tables Model 132,3410.01,8,0.0,1064.06
ORD106663,2024-07-19,2024-07-26,Standard Class,CUST4677,Customer 3330,Consumer,USA,New York,New York,67202,East,PROD253,Technology,Accessories,Accessories Model 187,1558.83,4,0.3,57.61
ORD106664,2024-09-14,2024-09-19,Same Day,CUST1984,Customer 3047,Corporate,USA,Seattle,Washington,53615,West,PROD911,Technology,Copiers,Copiers Model 839,1934.88,2,0.15,154.37
ORD106665,2024-04-28,2024-05-03,Same Day,CUST1037,Customer 3644,Home Office,USA,Philadelphia,Pennsylvania,18116,East,PROD694,Technology,Copiers,Copiers Model 767,71.22,3,0.2,-0.04
ORD106666,2025-07-25,2025-07-28,Same Day,CUST4605,Customer 584,Corporate,USA,Boston,Massachusetts,52926,East,PROD444,Office Supplies,Paper,Paper Model 444,8458.31,7,0.1,1711.95
ORD106667,2025-06-03,2025-06-06,Same Day,CUST2292,Customer 2249,Corporate,USA,Seattle,Washington,22381,West,PROD350,Furniture,Bookcases,Bookcases Model 584,58.91,1,0.2,0.94
ORD106668,2024-08-23,2024-08-24,Second Class,CUST1789,Customer 3141,Home Office,USA,Chicago,Illinois,47583,Central,PROD457,Office Supplies,Paper,Paper Model 723,3583.18,5,0.1,122.19
ORD106669,2025-12-13,2025-12-17,First Class,CUST2451,Customer 1350,Corporate,USA,San Francisco,California,64737,West,PROD105,Office Supplies,Paper,Paper Model 437,6706.0,7,0.05,1024.64
ORD106670,2024-06-05,2024-06-10,Same Day,CUST2127,Customer 138,Home Office,USA,Minneapolis,Minnesota,26574,Central,PROD196,Technology,Phones,Phones Model 621,2283.13,8,0.15,392.26
ORD106671,2024-12-08,2024-12-13,Same Day,CUST1949,Customer 381,Home Office,USA,Miami,Florida,78757,South,PROD601,Office Supplies,Storage,Storage Model 754,472.77,9,0.3,5.18
ORD106672,2024-07-01,2024-07-03,First Class,CUST1462,Customer 2411,Corporate,USA,Philadelphia,Pennsylvania,12579,East,PROD908,Technology,Accessories,Accessories Model 682,6215.55,10,0.2,1566.63
ORD106673,2025-05-31,2025-06-01,First Class,CUST3712,Customer 1871,Home Office,USA,Miami,Florida,94931,South,PROD796,Office Supplies,Binders,Binders Model 206,187.48,6,0.3,42.18
ORD106674,2025-08-21,2025-08-22,First Class,CUST3210,Customer 2831,Home Office,USA,Los Angeles,California,45333,West,PROD682,Office Supplies,Binders,Binders Model 163,2673.23,6,0.15,383.65
ORD106675,2024-02-17,2024-02-22,Same Day,CUST3494,Customer 2737,Home Office,USA,Seattle,Washington,32331,West,PROD701,Technology,Phones,Phones Model 302,150.81,1,0.1,36.2
ORD106676,2025-08-17,2025-08-19,Second Class,CUST4494,Customer 1802,Consumer,USA,Chicago,Illinois,32875,Central,PROD492,Office Supplies,Storage,Storage Model 134,5393.63,5,0.0,298.12
ORD106677,2025-01-12,2025-01-16,First Class,CUST2653,Customer 1719,Corporate,USA,Philadelphia,Pennsylvania,48869,East,PROD791,Furniture,Bookcases,Bookcases Model 643,8810.56,8,0.05,1681.14
ORD106678,2025-01-23,2025-01-30,First Class,CUST3123,Customer 161,Consumer,USA,Minneapolis,Minnesota,11572,Central,PROD757,Furniture,Chairs,Chairs Model 988,3107.57,3,0.3,136.5
ORD106679,2025-11-17,2025-11-23,First Class,CUST1256,Customer 3850,Corporate,USA,Miami,Florida,55496,South,PROD767,Technology,Copiers,Copiers Model 218,1437.67,2,0.15,139.23
ORD106680,2025-04-20,2025-04-22,Second Class,CUST1197,Customer 3580,Home Office,USA,Boston,Massachusetts,96860,East,PROD618,Technology,Phones,Phones Model 511,6569.48,10,0.3,-259.62
ORD106681,2024-12-24,2024-12-30,Standard Class,CUST3327,Customer 2409,Corporate,USA,Seattle,Washington,32858,West,PROD698,Office Supplies,Paper,Paper Model 154,535.83,8,0.3,94.18
ORD106682,2025-09-06,2025-09-10,First Class,CUST4354,Customer 2628,Consumer,USA,Los Angeles,California,50955,West,PROD431,Office Supplies,Storage,Storage Model 208,4723.88,6,0.15,941.6
ORD106683,2024-10-17,2024-10-19,First Class,CUST2379,Customer 2392,Consumer,USA,Chicago,Illinois,11750,Central,PROD257,Office Supplies,Paper,Paper Model 831,2336.99,2,0.1,383.05
ORD106684,2024-07-21,2024-07-26,Second Class,CUST1740,Customer 2104,Consumer,USA,New York,New York,34036,East,PROD665,Office Supplies,Storage,Storage Model 744,827.56,3,0.0,145.89
ORD106685,2025-03-28,2025-03-30,Same Day,CUST4421,Customer 302,Corporate,USA,Minneapolis,Minnesota,81324,Central,PROD412,Furniture,Tables,Tables Model 469,2546.02,4,0.3,-84.3
ORD106686,2024-07-18,2024-07-20,Standard Class,CUST4218,Customer 453,Corporate,USA,Detroit,Michigan,46663,Central,PROD559,Technology,Accessories,Accessories Model 648,1211.95,3,0.2,315.26
ORD106687,2025-05-15,2025-05-18,Second Class,CUST4728,Customer 974,Home Office,USA,Chicago,Illinois,81074,Central,PROD698,Furniture,Tables,Tables Model 855,1821.77,4,0.3,-115.94
ORD106688,2024-08-16,2024-08-17,First Class,CUST4045,Customer 2326,Home Office,USA,Philadelphia,Pennsylvania,91704,East,PROD663,Furniture,Tables,Tables Model 993,2777.13,6,0.0,336.8
ORD106689,2024-08-06,2024-08-13,Same Day,CUST3066,Customer 2063,Home Office,USA,Chicago,Illinois,38704,Central,PROD146,Office Supplies,Paper,Paper Model 217,285.11,3,0.2,43.06
ORD106690,2025-01-31,2025-02-05,Standard Class,CUST3716,Customer 2952,Consumer,USA,Philadelphia,Pennsylvania,55033,East,PROD844,Technology,Accessories,Accessories Model 841,368.88,1,0.15,38.84
ORD106691,2025-08-26,2025-08-28,Standard Class,CUST3062,Customer 1013,Consumer,USA,Minneapolis,Minnesota,63365,Central,PROD138,Office Supplies,Binders,Binders Model 620,1721.17,2,0.0,313.42
ORD106692,2025-07-20,2025-07-24,Second Class,CUST3126,Customer 1387,Home Office,USA,Detroit,Michigan,47466,Central,PROD879,Office Supplies,Binders,Binders Model 566,4763.34,6,0.0,1276.24
ORD106693,2024-08-10,2024-08-13,First Class,CUST4778,Customer 2101,Home Office,USA,Minneapolis,Minnesota,91374,Central,PROD142,Furniture,Bookcases,Bookcases Model 758,5233.38,7,0.15,1283.16
ORD106694,2025-05-06,2025-05-12,First Class,CUST4115,Customer 2238,Home Office,USA,Houston,Texas,81333,South,PROD597,Furniture,Chairs,Chairs Model 935,4069.13,6,0.1,784.34
ORD106695,2024-11-06,2024-11-09,First Class,CUST3715,Customer 2141,Home Office,USA,Minneapolis,Minnesota,17107,Central,PROD275,Office Supplies,Binders,Binders Model 833,1352.38,5,0.05,56.78
ORD106696,2025-10-25,2025-10-26,Same Day,CUST3348,Customer 2206,Corporate,USA,Seattle,Washington,76197,West,PROD432,Office Supplies,Binders,Binders Model 703,175.18,3,0.1,52.19
ORD106697,2025-12-02,2025-12-03,First Class,CUST4819,Customer 2354,Consumer,USA,Seattle,Washington,66559,West,PROD699,Technology,Copiers,Copiers Model 503,7472.24,7,0.2,881.96
ORD106698,2024-03-13,2024-03-19,Standard Class,CUST3187,Customer 3073,Corporate,USA,New York,New York,98249,East,PROD252,Office Supplies,Storage,Storage Model 468,6773.39,10,0.2,0.95
ORD106699,2025-07-30,2025-08-01,Standard Class,CUST3499,Customer 415,Home Office,USA,San Francisco,California,72203,West,PROD475,Office Supplies,Binders,Binders Model 692,4429.88,6,0.0,663.63
ORD106700,2024-12-17,2024-12-23,Standard Class,CUST4671,Customer 3232,Corporate,USA,Houston,Texas,72458,South,PROD518,Furniture,Tables,Tables Model 955,8159.04,7,0.05,1732.61
ORD106701,2024-06-20,2024-06-26,Second Class,CUST2402,Customer 3215,Home Office,USA,Detroit,Michigan,58529,Central,PROD921,Technology,Phones,Phones Model 949,180.71,1,0.15,9.53
ORD106702,2024-04-15,2024-04-17,Standard Class,CUST2381,Customer 1922,Home Office,USA,Chicago,Illinois,56223,Central,PROD480,Technology,Copiers,Copiers Model 152,1184.63,3,0.2,183.41
ORD106703,2025-12-22,2025-12-25,Standard Class,CUST3490,Customer 3239,Corporate,USA,Miami,Florida,27222,South,PROD813,Office Supplies,Storage,Storage Model 210,1031.31,1,0.1,179.06
ORD106704,2025-09-09,2025-09-13,Same Day,CUST1341,Customer 3766,Corporate,USA,Minneapolis,Minnesota,53113,Central,PROD716,Technology,Phones,Phones Model 906,1221.3,2,0.15,129.06
ORD106705,2025-10-23,2025-10-28,First Class,CUST2252,Customer 1046,Corporate,USA,Los Angeles,California,21439,West,PROD778,Technology,Phones,Phones Model 985,6729.7,7,0.0,1341.04
ORD106706,2024-08-16,2024-08-23,Second Class,CUST4334,Customer 2444,Consumer,USA,Chicago,Illinois,24002,Central,PROD440,Furniture,Chairs,Chairs Model 668,3728.22,4,0.15,533.38
ORD106707,2025-07-20,2025-07-24,First Class,CUST1739,Customer 536,Corporate,USA,Houston,Texas,45711,South,PROD884,Technology,Phones,Phones Model 697,2590.64,2,0.05,267.37
ORD106708,2024-10-04,2024-10-05,Standard Class,CUST1100,Customer 1250,Home Office,USA,San Francisco,California,83333,West,PROD633,Furniture,Tables,Tables Model 110,642.59,2,0.1,107.34
ORD106709,2025-04-16,2025-04-20,Second Class,CUST2841,Customer 3975,Home Office,USA,Detroit,Michigan,92554,Central,PROD614,Office Supplies,Storage,Storage Model 500,1669.6,9,0.0,173.3
ORD106710,2024-11-01,2024-11-03,First Class,CUST3981,Customer 2789,Consumer,USA,Seattle,Washington,50071,West,PROD463,Technology,Phones,Phones Model 286,5761.3,6,0.0,1372.64
ORD106711,2025-06-18,2025-06-24,Same Day,CUST4754,Customer 3002,Home Office,USA,Boston,Massachusetts,87439,East,PROD804,Furniture,Chairs,Chairs Model 835,889.29,1,0.1,117.65
ORD106712,2025-01-22,2025-01-23,First Class,CUST1088,Customer 3411,Consumer,USA,Dallas,Texas,52765,South,PROD378,Office Supplies,Storage,Storage Model 765,4667.6,6,0.0,708.5
ORD106713,2025-07-24,2025-07-31,Same Day,CUST4431,Customer 1215,Home Office,USA,Houston,Texas,62390,South,PROD738,Office Supplies,Binders,Binders Model 605,1339.4,1,0.1,87.2
ORD106714,2024-08-03,2024-08-06,Same Day,CUST2854,Customer 1003,Home Office,USA,New York,New York,67451,East,PROD668,Furniture,Chairs,Chairs Model 315,7599.5,7,0.2,977.88
ORD106715,2024-12-28,2025-01-01,Second Class,CUST1029,Customer 1835,Consumer,USA,Houston,Texas,23695,South,PROD159,Furniture,Bookcases,Bookcases Model 260,6319.2,8,0.0,775.75
ORD106716,2025-07-28,2025-08-01,Second Class,CUST3761,Customer 801,Corporate,USA,Miami,Florida,19485,South,PROD915,Technology,Phones,Phones Model 559,4486.24,10,0.15,857.88
ORD106717,2025-01-24,2025-01-27,Same Day,CUST3237,Customer 1120,Corporate,USA,Seattle,Washington,61437,West,PROD939,Technology,Phones,Phones Model 864,2381.94,6,0.0,792.11
ORD106718,2024-04-20,2024-04-22,Second Class,CUST2624,Customer 1411,Consumer,USA,Chicago,Illinois,68401,Central,PROD341,Office Supplies,Binders,Binders Model 331,882.64,4,0.0,118.68
ORD106719,2024-09-06,2024-09-09,First Class,CUST4288,Customer 3102,Home Office,USA,Minneapolis,Minnesota,44338,Central,PROD739,Office Supplies,Binders,Binders Model 724,4552.6,4,0.15,201.13
ORD106720,2024-09-01,2024-09-03,First Class,CUST2245,Customer 883,Home Office,USA,Los Angeles,California,66391,West,PROD479,Technology,Accessories,Accessories Model 806,2828.61,8,0.3,-98.45
ORD106721,2025-10-09,2025-10-14,First Class,CUST2791,Customer 2798,Home Office,USA,Boston,Massachusetts,56012,East,PROD179,Furniture,Chairs,Chairs Model 379,9177.62,8,0.15,2089.39
ORD106722,2024-07-14,2024-07-15,Second Class,CUST4598,Customer 2168,Corporate,USA,Los Angeles,California,38994,West,PROD825,Office Supplies,Binders,Binders Model 518,2675.5,5,0.3,109.72
ORD106723,2025-10-07,2025-10-12,First Class,CUST2466,Customer 2021,Corporate,USA,Chicago,Illinois,96376,Central,PROD788,Furniture,Chairs,Chairs Model 427,3249.67,6,0.3,467.08
ORD106724,2025-09-30,2025-10-05,Standard Class,CUST4187,Customer 3799,Consumer,USA,New York,New York,20090,East,PROD216,Technology,Copiers,Copiers Model 175,7266.7,8,0.1,1828.54
ORD106725,2025-08-24,2025-08-26,Standard Class,CUST3190,Customer 640,Consumer,USA,Philadelphia,Pennsylvania,11528,East,PROD548,Office Supplies,Binders,Binders Model 689,4680.4,6,0.05,1443.69
ORD106726,2024-02-13,2024-02-18,Same Day,CUST2217,Customer 1379,Corporate,USA,Philadelphia,Pennsylvania,41901,East,PROD381,Furniture,Bookcases,Bookcases Model 580,6050.42,8,0.15,943.36
ORD106727,2024-02-08,2024-02-12,Second Class,CUST1942,Customer 2285,Corporate,USA,San Francisco,California,92349,West,PROD206,Furniture,Bookcases,Bookcases Model 539,940.41,9,0.05,189.92
